"","repeat_id","expt","analysis_type","true_base","b_base_lower","b_base_med","b_base_upper","b_base_error","true_sex","b_sex_p_value","b_sex_lower","b_sex_med","b_sex_upper","b_sex_error","true_cond","b_cond_p_value","b_cond_lower","b_cond_med","b_cond_upper","b_cond_error","true_sex_cond","b_sex_cond_p_value","b_sex_cond_lower","b_sex_cond_med","b_sex_cond_upper","b_sex_cond_error","pub_true","pub_method","pp_n","var_pop"
"25",1,25,"pp_linear",0,0.475723888522346,0.534479061888055,0.59444267662469,0.0298584973356522,0,NA,-0.0949407464912139,-0.0250979189567916,0.0424568502308787,0.0358339190936491,0,NA,-0.0646438315179186,0.00026974341904873,0.0675616763842925,0.0335505754531391,2,NA,0.338953577825275,0.365439022798131,0.393962293475974,0.0143286312702573,1,NA,1,0.577383705888775
"26",1,26,"pp_linear",0,0.430931047371361,0.48258955674583,0.536880502871892,0.0276013903952085,0,NA,-0.0411371992632675,0.0226570107592968,0.0895444808932283,0.033271391265162,0,NA,-0.0958706163425527,-0.0348473236331819,0.0279037700721652,0.0324157039613648,2,NA,0.341300622839603,0.369254566092163,0.396587156839312,0.0143352718285575,1,NA,1,0.577383705888775
"27",1,27,"pp_linear",0,0.452103810725844,0.507134013796658,0.561586380764523,0.0284349055683825,0,NA,-0.0664424336635407,-0.00313965185854816,0.0596502096264835,0.03276588511029,0,NA,-0.0803904392453607,-0.0135380262810073,0.0513496011097584,0.0334082149521137,2,NA,0.34135344274708,0.369105430618618,0.39656537250819,0.0140931305219159,1,NA,1,0.577383705888775
"28",1,28,"pp_linear",0,0.449201287300488,0.508747149823169,0.569341010055271,0.0300023150388432,0,NA,-0.0503597405036699,0.0154187732692632,0.0794799953920343,0.0335017038462439,0,NA,-0.113514195507357,-0.0494365905846897,0.0206152042985576,0.0351639403201383,2,NA,0.346475372471412,0.37302543189915,0.400475892664438,0.0139488671063757,1,NA,1,0.577383705888775
"29",1,29,"pp_linear",0,0.448725454000754,0.5010898589367,0.551263365877645,0.0270775367360851,0,NA,-0.0697745470178032,-0.0119984032534824,0.0513085925148602,0.0316036780420427,0,NA,-0.0367617007718475,0.025273960228062,0.0884865621162037,0.0317200246119504,2,NA,0.349535612508562,0.375052455874888,0.40077534473249,0.0134394583939706,1,NA,1,0.577383705888775
"30",1,30,"pp_linear",0,0.478915360528431,0.536210703977884,0.595926039169668,0.0293767279341694,0,NA,-0.110843890215151,-0.0441610846568543,0.0243102179941258,0.0342365658107458,0,NA,-0.0938078546980033,-0.0268329120509679,0.0394431068898666,0.033889182441505,2,NA,0.349393562492426,0.375397105241287,0.40028633994435,0.0130085237779653,1,NA,1,0.577383705888775
"31",1,31,"pp_linear",0,0.454366008629305,0.516558024976472,0.576524915511075,0.0313530234507462,0,NA,-0.0621954671889336,0.00662334976239017,0.0716836504822983,0.0347102458963812,0,NA,-0.096657368336297,-0.0293742324063991,0.0430709818223943,0.0362417088251432,2,NA,0.349148630764873,0.374398283391468,0.398996829925946,0.0128400235338881,1,NA,1,0.577383705888775
"32",1,32,"pp_linear",0,0.451425482973606,0.507779082981627,0.56871629512159,0.0295437324704747,0,NA,-0.0920238555439768,-0.0251820675194893,0.0451487118442877,0.0343686990316467,0,NA,-0.0483099881996138,0.0174600723254591,0.0788369596930592,0.0316785384175645,2,NA,0.347175909111613,0.373041822596305,0.398776069592509,0.0128387575222558,1,NA,1,0.577383705888775
"33",1,33,"pp_linear",0,0.433007475359895,0.502522734645506,0.567834619290858,0.0333541681537502,0,NA,-0.0947895209422705,-0.0175689768044785,0.0571451307122749,0.0381146084524232,0,NA,-0.0423744548839453,0.0297004188020748,0.109707055037412,0.0388449027352809,2,NA,0.34625536714253,0.370064162104558,0.393243975843093,0.0121923504558536,1,NA,1,0.577383705888775
"34",1,34,"pp_linear",0,0.457276083614374,0.515985917165047,0.574180034773578,0.0301530592423476,0,NA,-0.119664091269893,-0.0528001695678769,0.017429271428601,0.0339659959513074,0,NA,-0.0492450397164678,0.0194715198122769,0.0927314393347659,0.035203792486218,2,NA,0.347321780498043,0.370278848523677,0.392288351567669,0.0119229628148796,1,NA,1,0.577383705888775
"35",1,35,"pp_linear",0,0.443241020288572,0.503139626991976,0.558885877812523,0.0291706022698672,0,NA,-0.0731228707691934,-0.00401997069265235,0.0618687273271957,0.0337374601672651,0,NA,-0.0686792058459576,-0.00607995724578099,0.063592444821272,0.0329749920190545,2,NA,0.346270703207828,0.370257461352766,0.392372606603514,0.0117097839906489,1,NA,1,0.577383705888775
"36",1,36,"pp_linear",0,0.440975805128749,0.50958739559919,0.574763311425869,0.0336857190190499,0,NA,-0.105425502679983,-0.0319258102539211,0.0491829293057491,0.0396186286033096,0,NA,-0.0858891138428787,-0.0161878468317482,0.0526911478085065,0.0356122994869405,2,NA,0.347512452671444,0.371089065404059,0.393507741036482,0.0115452635518588,1,NA,1,0.577383705888775
"37",1,37,"pp_linear",0,0.459566863325481,0.512756085133541,0.564311630844257,0.0265992491071849,0,NA,-0.0460835398982035,0.0141028845435908,0.0723025442554589,0.0300338783746286,0,NA,-0.0949456135865673,-0.0332269671183194,0.028788727230795,0.0315259641137365,2,NA,0.352755179403391,0.373969466993227,0.395965891213291,0.0109973395798904,1,NA,1,0.577383705888775
"38",1,38,"pp_linear",0,0.418913002604808,0.473128388966168,0.528118044477704,0.0278493106304655,0,NA,-0.0640742121372556,-0.00190962206837547,0.058403005164966,0.031522495174587,0,NA,-0.046285948739133,0.0175406658659853,0.0768834604156204,0.0314363728608534,2,NA,0.351596928772041,0.37260957871897,0.392362859751258,0.0104245893288778,1,NA,1,0.577383705888775
"39",1,39,"pp_linear",0,0.44998760188563,0.496330527882239,0.546034836492683,0.0246768498010518,0,NA,-0.0506950386371954,0.00839847077054658,0.0656700277680609,0.0299305349139871,0,NA,-0.0423599705618292,0.0138144265245272,0.0704488573305849,0.028496002901072,2,NA,0.349733815876095,0.370175396707293,0.389730124706067,0.0102003728047385,1,NA,1,0.577383705888775
"40",1,40,"pp_linear",0,0.446105696988234,0.500482549300803,0.555519060512921,0.0274761134291117,0,NA,-0.0393811258699681,0.0189717618857929,0.0830333414278759,0.0319323405463274,0,NA,-0.0720348398200075,-0.0157056656069278,0.0471440497871226,0.0313217626282021,2,NA,0.350008190614227,0.369661266145035,0.390065702053544,0.0100444488972707,1,NA,1,0.577383705888775
"41",1,41,"pp_linear",0,0.394333012904102,0.461954656749529,0.527222400973504,0.0331387901058137,0,NA,-0.0585518230765184,0.0142023887835091,0.0889742266185931,0.0389722284023425,0,NA,-0.0306974524578602,0.0412878267036725,0.116157427055121,0.0370605325894243,2,NA,0.34888261220014,0.36890875291965,0.389277898627547,0.0103840459646462,1,NA,1,0.577383705888775
"42",1,42,"pp_linear",0,0.470827886571594,0.52248865623163,0.572310389590495,0.025225742511028,0,NA,-0.0450427342730854,0.0122828604707334,0.0703203371098486,0.0289559335153885,0,NA,-0.0638586960261235,-0.00639860610172431,0.0505918947748668,0.0295074011770193,2,NA,0.349349629825649,0.368595821980345,0.388130837084126,0.00961110888452335,1,NA,1,0.577383705888775
"43",1,43,"pp_linear",0,0.453176027346842,0.504458814302229,0.55415649299461,0.0271849573444233,0,NA,-0.04529195007877,0.0183723084506809,0.079618474681348,0.0320449489181924,0,NA,-0.0830484423749475,-0.018794272941082,0.0505498970450863,0.0339543484204494,2,NA,0.349418578758777,0.367373142553923,0.385688835859609,0.00911896494996275,1,NA,1,0.577383705888775
"44",1,44,"pp_linear",0,0.441926782497212,0.506198017074521,0.568434896938375,0.0324078415730439,0,NA,-0.0469003418660126,0.0284140370347438,0.101310304900032,0.0373557074740037,0,NA,-0.0731053645084976,-0.0041320079795313,0.0649533176656852,0.0346603354117306,2,NA,0.348049260804183,0.365275559738873,0.384587179908239,0.00948164465915862,1,NA,1,0.577383705888775
"45",1,45,"pp_linear",0,0.42480357546964,0.482370898850552,0.53976045525674,0.0285079850052416,0,NA,-0.0769973154367436,-0.0150353361034998,0.0464529807642075,0.0321109617758652,0,NA,0.0416777689219838,0.108877020066309,0.174656206305225,0.0341948354173743,2,NA,0.344304607083842,0.362211833327312,0.380020529791051,0.00895388191451292,1,NA,1,0.577383705888775
"46",1,46,"pp_linear",0,0.445865723209509,0.502642011484701,0.557525475796374,0.0283418262174838,0,NA,-0.0230561821280272,0.0417062527285052,0.106239609930813,0.0331743965351561,0,NA,-0.115433832180255,-0.0554162572603424,0.00703319902490689,0.0315805138471331,2,NA,0.345494374933008,0.362900251416698,0.380124246767237,0.00881175801861819,1,NA,1,0.577383705888775
"47",1,47,"pp_linear",0,0.451958246714064,0.507509174049318,0.564500814090181,0.028424065987052,0,NA,-0.032800308520943,0.0277185824755894,0.0925900302430451,0.0321109297971037,0,NA,-0.100198068149309,-0.0329753663312159,0.0317486377970995,0.0325562407984935,2,NA,0.346959645524365,0.363707550210309,0.380484780326775,0.00836255783913348,1,NA,1,0.577383705888775
"48",1,48,"pp_linear",0,0.458444491551089,0.516973558352298,0.57553867507232,0.0289641889182473,0,NA,-0.119532280958567,-0.0569657952888702,0.00624928583172399,0.0318209566450241,0,NA,-0.0593413037276902,0.0040431606318052,0.0668339629913825,0.0329352507886352,2,NA,0.347547321842064,0.364328790217691,0.381189125278752,0.00841396538905622,1,NA,1,0.577383705888775
"49",1,49,"pp_linear",0,0.383791214124319,0.445466699559623,0.504974155877078,0.0301545798569325,0,NA,-0.091493718036987,-0.0238720711260451,0.0440406842051205,0.0343084753056658,0,NA,-0.0338930210754987,0.0361514216072108,0.105320682688506,0.0344468164964326,2,NA,0.348609289097082,0.365757362604527,0.382101561008288,0.00844115180444547,1,NA,1,0.577383705888775
"50",1,50,"pp_linear",0,0.485978858362651,0.552468494698536,0.618996038170132,0.0328046212467875,0,NA,-0.109620121272549,-0.0388169828530317,0.0315675392936473,0.0361377099255347,0,NA,-0.0863454037809415,-0.0155973235193203,0.0565517828183393,0.0371028395897537,2,NA,0.348672999894141,0.364997753016703,0.381156166444836,0.00816335888744348,1,NA,1,0.577383705888775
"51",1,51,"pp_linear",0,0.446826887004712,0.503987193399634,0.55949246155414,0.0290598690532971,0,NA,-0.0429560217379756,0.0225507349832542,0.0888960817724886,0.0336962647566852,0,NA,-0.0731119272883467,-0.00572214156423515,0.0612422424804563,0.0341855806043195,2,NA,0.348016887115804,0.364278379726383,0.380770931582881,0.00823342874824479,1,NA,1,0.577383705888775
"52",1,52,"pp_linear",0,0.409931221330904,0.467413142437227,0.523633697816822,0.0300681931405164,0,NA,-0.0581990148084526,0.00596646195010079,0.0688986948772036,0.0330957511633625,0,NA,-0.0260066327444324,0.0366800397919786,0.100611257632491,0.0324003386843856,2,NA,0.348776438134147,0.364512804922713,0.381150847951345,0.00844596428942574,1,NA,1,0.577383705888775
"53",1,53,"pp_linear",0,0.436535321921595,0.489161554973,0.541432569633722,0.0263002307140389,0,NA,-0.0290923820924193,0.0295609943121504,0.0873559612300327,0.0309367764270363,0,NA,-0.0537077860527098,0.00553546020039336,0.0603786326808374,0.0294380461919746,2,NA,0.348795975539393,0.364711684451978,0.380685837522211,0.00845049060381752,1,NA,1,0.577383705888775
"54",1,54,"pp_linear",0,0.445830042020251,0.504101955104423,0.563396764055506,0.0304697243688453,0,NA,-0.0590688235894156,0.00794694694502384,0.077650685815837,0.0337103528315294,0,NA,-0.0311195884274801,0.0303544452719399,0.0957422798445319,0.0329701596178269,2,NA,0.347771059755723,0.363724353523683,0.381579685061343,0.00858846276978514,1,NA,1,0.577383705888775
"55",1,55,"pp_linear",0,0.434996343943362,0.49359401533965,0.552803649435856,0.029684784045957,0,NA,-0.036885899517586,0.0304745238968975,0.10098911234269,0.0346725542907047,0,NA,-0.0776282479743916,-0.0109968717796816,0.0603750862129537,0.0359040855212988,2,NA,0.34791820554009,0.363571469158731,0.380112534862516,0.00825913856436249,1,NA,1,0.577383705888775
"56",1,56,"pp_linear",0,0.439561477014425,0.498357528393582,0.553938928116879,0.0291036999849609,0,NA,-0.0600392572471717,0.00182074777965488,0.065387957239374,0.0326566139443187,0,NA,-0.0762325833305043,-0.0149072167742626,0.051069896423897,0.0323613050794578,2,NA,0.346183058249855,0.362282030166444,0.379015842972536,0.00831892205814448,1,NA,1,0.577383705888775
"57",1,57,"pp_linear",0,0.427086215687813,0.488923048655686,0.550779457414308,0.0311567471974831,0,NA,-0.0671886917029316,-0.00299484945834078,0.061090911279469,0.0327892694166981,0,NA,-0.0844710018346458,-0.0190259134783461,0.0505531448295135,0.0345569510408214,2,NA,0.348076041559367,0.363183062139918,0.378622895386845,0.00803122676031847,1,NA,1,0.577383705888775
"58",1,58,"pp_linear",0,0.475783601939653,0.52810825297509,0.580134234296393,0.0266076656387639,0,NA,-0.0477050676682133,0.0121742335066164,0.0691043777492671,0.0299825237312513,0,NA,-0.0940972851720384,-0.0342653998540596,0.0246673367648736,0.0301183359489482,2,NA,0.349606589260972,0.364245213670162,0.379364412981004,0.00759235636201121,1,NA,1,0.577383705888775
"59",1,59,"pp_linear",0,0.475091487339201,0.530138896232092,0.58749170491406,0.0287319810485281,0,NA,-0.0717994562084222,-0.0058572708980903,0.0545819902814845,0.0322213426859552,0,NA,-0.112908691137033,-0.044660375980487,0.0224060987709488,0.0341097829321027,2,NA,0.349711153934059,0.364375345005937,0.378446264462374,0.00746200446340939,1,NA,1,0.577383705888775
"60",1,60,"pp_linear",0,0.457569864536318,0.510747326382616,0.565787219406926,0.0281435270947685,0,NA,-0.111510464809542,-0.0497280136727871,0.0122316053905104,0.0320815374732381,0,NA,-0.027153535851733,0.0380380656383579,0.103267439977134,0.0339332227193253,2,NA,0.351118807639608,0.365080541120661,0.379622260636653,0.00749078873869696,1,NA,1,0.577383705888775
"61",1,1,"pp_linear_pb_sym",0,0.439722859049141,0.506163262102321,0.575141559323583,0.034392966372162,0,NA,-0.0491630234260397,0.038060488532741,0.132034743278795,0.0461841201223822,0,NA,-0.0735225686815141,0.00971839735589143,0.0935410847476614,0.0436048114026179,2,NA,0.170284147008337,0.282540558330033,0.393494497151693,0.058408133031886,1,"sym",0,0.577383705888775
"62",1,2,"pp_linear_pb_sym",0,0.445869144186504,0.50682492815896,0.566339081566824,0.0314956291740854,0,NA,-0.0958321074674125,-0.0233601659261132,0.0534389918900807,0.0378512835857295,0,NA,-0.0351864481438617,0.0364079433159047,0.1113163358376,0.0373463485692335,2,NA,0.251191756159421,0.335219925693496,0.419942138144782,0.042964740842683,1,"sym",1,0.577383705888775
"63",1,3,"pp_linear_pb_sym",0,0.424605436315324,0.481066931570705,0.534901487823325,0.0283227950035804,0,NA,0.00133995016270858,0.0681749902680601,0.138118079789174,0.0356903283440237,0,NA,-0.0747661323375158,-0.00374457688850826,0.0644356732102653,0.0345961619902763,2,NA,0.277077951841002,0.34619266653745,0.412748124050824,0.0343686322234259,1,"sym",1,0.577383705888775
"64",1,4,"pp_linear_pb_sym",0,0.393689545009814,0.461703578845216,0.529671880437655,0.0340761571231722,0,NA,-0.0728564755723169,0.0059496225482607,0.0845744444429988,0.0404469839668135,0,NA,-0.0284451831600607,0.0552127470971988,0.132207449184569,0.0414090236771912,2,NA,0.284266457155261,0.344861030878416,0.405952833941895,0.0316921352259654,1,"sym",1,0.577383705888775
"65",1,5,"pp_linear_pb_sym",0,0.437730493431151,0.491061639336207,0.544188780816155,0.027091157201009,0,NA,-0.0243493730788728,0.0377181981011591,0.103989506446747,0.0337707981225801,0,NA,-0.0833490147866458,-0.017626000681683,0.0452076816076143,0.032547866378122,2,NA,0.291971492703352,0.348279706735636,0.397787284805603,0.0281570558304237,1,"sym",1,0.577383705888775
"66",1,6,"pp_linear_pb_sym",0,0.407058170531541,0.460952731613305,0.515225247739018,0.0277295225880827,0,NA,-0.00656170222233844,0.0571497701726607,0.120606339070636,0.0323273225578515,0,NA,-0.0557027625903345,0.00804527928724478,0.073474263348245,0.0325708932129692,2,NA,0.286694264241409,0.336592406408944,0.387032564074569,0.0249518448623163,1,"sym",1,0.577383705888775
"67",1,7,"pp_linear_pb_sym",0,0.427181218104473,0.481863477368199,0.536554556920555,0.0277303488606865,0,NA,-0.0270998941806997,0.0354339842211154,0.0982191417804475,0.0320649226584325,0,NA,-0.0422496541006199,0.0203559365971128,0.0850403307218264,0.0322912283515695,2,NA,0.297439508294959,0.344542917896158,0.38870195423728,0.0234261111462519,1,"sym",1,0.577383705888775
"68",1,8,"pp_linear_pb_sym",0,0.428067373208768,0.483719516247762,0.544398240652125,0.0299745737793215,0,NA,-0.10920194606196,-0.0403508847514242,0.0185316826937394,0.0337625642454389,0,NA,-0.0199206625810958,0.0456751675753009,0.1102881346804,0.0319006184774557,2,NA,0.300561907040327,0.344762477146338,0.388376719276564,0.0230492998853597,1,"sym",1,0.577383705888775
"69",1,9,"pp_linear_pb_sym",0,0.410652521268407,0.478948802175898,0.545232305400964,0.0342976615752828,0,NA,-0.0827835729803004,-0.00737725705533764,0.0690394097658604,0.0398505369145006,0,NA,-0.0774429887067398,0.0079505454877078,0.0865822681078059,0.0409062671196085,2,NA,0.315035009344983,0.356657450638876,0.399404482196781,0.0217220225258876,1,"sym",1,0.577383705888775
"70",1,10,"pp_linear_pb_sym",0,0.435020552090687,0.490049824547151,0.546808344965486,0.0287883231501708,0,NA,-0.0663120537271219,0.00160203383956593,0.0692042263793583,0.0336256176170855,0,NA,-0.091085571789511,-0.0227310328107931,0.0447344319626201,0.0344639282569798,2,NA,0.322939826510373,0.364737996811009,0.408916222229849,0.0216197261551707,1,"sym",1,0.577383705888775
"71",1,11,"pp_linear_pb_sym",0,0.420222424361983,0.471994190781349,0.523678860090854,0.0271918774082558,0,NA,-0.00750112461347644,0.0581536558301384,0.119405953872456,0.0327471025964918,0,NA,-0.102783519211043,-0.0428240809478284,0.0206837826360432,0.0316105036968879,2,NA,0.319944596863741,0.367499104971223,0.409530178572318,0.0222701450656801,1,"sym",1,0.577383705888775
"72",1,12,"pp_linear_pb_sym",0,0.412616756286048,0.475534282483712,0.531638681737547,0.0291281153615242,0,NA,-0.0921637681751351,-0.0231439893581842,0.0435226588953225,0.0349756423245998,0,NA,-0.0454282646600705,0.018927511204141,0.0814823174358521,0.0328322285736292,2,NA,0.328546364676678,0.370960730292778,0.41518106214083,0.0217938702425072,1,"sym",1,0.577383705888775
